date,user,is_retweet,is_quote,text,quoted_text
2020-11-07 16:58:38,KristiElwood,False,False,I can’t wait to sleep through the night again. It will be a long road for US to heal, but I know that @JoeBiden is up for the job. The fact that my daughter voted for the first time in this election for the first female vice President of color fills my 💙 @KamalaHarris amazing!! https://t.co/DNUuMiOihc,
2020-11-07 16:58:39,MarrowDensity,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,blehhhhn,True,False,RT @BBCBreaking: Joe Biden wins US presidential election

BBC projects he’s secured enough electoral college votes to defeat Donald Trump…,
2020-11-07 16:58:39,mhuhta,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,mariame77095295,True,False,RT @allanldsantos: US Election Problems Mirror Vote Rigging In Latin America

https://t.co/us83ORagj8,
2020-11-07 16:58:39,melissalmmags,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,diorsangell,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,mobios,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,zd2000,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,thisislagos1,False,False,US Election 2020: Joe Biden wins the presidency https://t.co/Yz25hxXKvN,
2020-11-07 16:58:39,ArianaGrande,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,LoveeRenae_,False,True,I’m so proud. ❤️❤️,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:39,diegotrejo_,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,EAM74,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,IJEOMA214,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,aasthasharma117,True,False,RT @SaketGokhale: The 1st phase of voting in Bihar happened on 28th Oct. The last phase happened today.

The counting will happen 2 days la…,
2020-11-07 16:58:39,ingridsarah,True,True,RT @T_S_P_O_O_K_Y: Correct...
Every ballot must be audited for authenticity, verified as having been cast legally and hand re-counted (not…,The same people who believed Jussie Smollett are telling us there was no election fraud.
2020-11-07 16:58:39,leeleelilo,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,camsara99,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,navigatoryadav,True,False,RT @republic: US elections LIVE: Joe Biden elected President, Harris makes history as first female VP

https://t.co/q6HCfQaxdm,
2020-11-07 16:58:39,vursxce_queen,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,xMarvelFanaticx,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,seafishmissouri,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,Tiffany15849796,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,brandnamehero,True,False,RT @JTBrown23: Black folx, y’all showed up in Atlanta, Detroit, Milwaukee, Philadelphia, and others for this country (despite voter suppres…,
2020-11-07 16:58:39,ubuibmel,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,erikadoitbig,False,True,I can’t contain my tears. It has been such a year for all of us!! So much injustice. It’s MUCH MORE than just an election. 😭,Van Jones after Biden is the elected president. https://t.co/eWHxhXUL0K
2020-11-07 16:58:39,tzmaltesemama,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,Alain_Devers,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,lgb1964,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,Itsanita03_,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,MogDawes,True,False,RT @BBCBreaking: Joe Biden wins US presidential election

BBC projects he’s secured enough electoral college votes to defeat Donald Trump…,
2020-11-07 16:58:39,MeekTheMac,True,True,RT @Wale: Girl , please leave us alone and pack your things,I WON THIS ELECTION, BY A LOT!
2020-11-07 16:58:39,Rahul63600145,True,False,RT @lampatsingh: Pak Minister deriding US Elections forgets that government is selected in Pak and not elected. He may not understand the n…,
2020-11-07 16:58:39,ArtisanPastry,False,True,The Vice President of the United States.❤️❤️❤️,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:39,rimamendonsa,True,False,RT @Independent: Kamala Harris to make history as first female vice president https://t.co/vzvtRFhS50,
2020-11-07 16:58:39,KoodGarma,True,False,RT @DrDenaGrayson: When 102-year-old Laura Franklin was born in 1918, women could not vote.

On Friday, she watched the election returns &amp;…,
2020-11-07 16:58:39,brianplydon,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,melissa_strauss,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,BonaFideLu,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,MjYoung52,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:39,_ajju_03,True,False,RT @sagarcasm: US election summary https://t.co/2Z5yWz4dBD,
2020-11-07 16:58:39,Michael86681289,False,True,Congratulations Madam Vice President,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:39,emma_3e,False,True,OK MRS VICE PRESIDENT 🤪,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:39,_jessgxo,False,True,💙💙💙,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:40,sebastianggil,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,kaliblain,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,weenwooning,True,True,RT @cummin4bey: Well, it’s better for him to go then to not have his luggage. We can send him his luggage.,Donald Trump said he may leave the US if he loses the election. https://t.co/SKHF5rzPMd
2020-11-07 16:58:40,M_marlene24,False,True,A WOMAN FOR VICE PRESIDENT 🙏💙🙌,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:40,NikkiBalzzz,False,True,I CRIED SO HARD ALONG WITH YOU @VanJones68 😭😭😭,BREAKING:  Van Jones just completely breaks down talking about Joe Biden winning the election.  Every American must watch this video.  This is how every single one of us should feel right now!  If you don't, there's something wrong with you! https://t.co/EseBk9KF4g
2020-11-07 16:58:40,oxyjindeprived,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,SusanDoyle1963,False,True,Madam Vice President is making me cry ugly happy proud cry,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:40,Klangable,True,True,RT @glynmoody: #2020 spoils us, as ever...,You couldn't make this up Trump to make his non-concession speech after @AP &amp; @CNN finally called the election for Biden at a small landscaping company next to a porn shop
2020-11-07 16:58:40,Susan345612,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,_ashodactyl,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,iamAMF,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,JoshuaBooneTX,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,thefilmginger,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,PumbaTimothy,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,GailAnderson_,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,dahalesstorm,False,False,Despite the profound difference in values between party lines and the stress this election has put us all through, I’m hopeful for the first time in a long time that peace is not out of reach for the U.S.,
2020-11-07 16:58:40,MontanaSon1,False,False,https://t.co/FnfFxcYAH1,
2020-11-07 16:58:40,dtlayi,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,arshadnrml,False,False,@JoeBiden won Us presidential election,
2020-11-07 16:58:40,minniehobi,True,False,RT @HKrassenstein: BREAKING:  Van Jones just completely breaks down talking about Joe Biden winning the election.  Every American must watc…,
2020-11-07 16:58:40,NikkNack,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,AlexCan83126283,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,george_nelson7,True,False,RT @TrumpWarRoom: election day got us like https://t.co/VAOs5Ps67w,
2020-11-07 16:58:40,amoresnyc,True,False,RT @n00mejoda_: ask ppl in the hood how they feel abt the election “ain’t shit change for us regardless”,
2020-11-07 16:58:40,Badger3k,True,False,RT @KevinMKruse: While you're wishing death upon the Electoral College, check out my new @MSNBCDaily column on the time we almost killed it…,
2020-11-07 16:58:40,hogwartsboi111,False,False,Now I’m not one to get political but this election in the us has proven that when people exercise the right to vote that change can happen,
2020-11-07 16:58:40,EmmaLTurtle6,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,morgidizzle,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,CardiganBee,False,True,A LOT of work! #bidenharis2020  #ByeByeTrump,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:40,keds22,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,mfouquenet,False,False,US Election 2020: Joe Biden wins the presidency https://t.co/BUkoz7JOCZ,
2020-11-07 16:58:40,AjayGnanamuthu,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,philjkyle,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,allenow83890817,True,False,RT @RedTRaccoon: Biden defeats Trump in an election he made about character of the nation and the President

https://t.co/MCMkps0P4o,
2020-11-07 16:58:40,AmyakaHELLCAT,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,bitch_no_filter,False,False,Trump: tHeYrE sTeALiNg the election

Us: well then i guess you lose the nigga like you get the Nigga....bye bitch #byebitch,
2020-11-07 16:58:40,Sha_Elise24,False,True,It’s the diversity in this video for me! 💛💛 #BidenHarris2020,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:40,amma_reid,False,True,Congratulations Vice President!!!,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:40,TheScotsman,False,False,US ELECTION: Full breakdown of states here. 

https://t.co/CyGWnkjGtN,
2020-11-07 16:58:40,Dine_Nation99,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,snapetherin,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,verito2171,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,zKingOfClubz,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,cristian_hig,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,alltowellrep,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,bajomispies,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,WestofLife6,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,HarryGirly73,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,ML_Romance831,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,haribooper,False,True,Congratulations #KamalaHarris 
First Tamil Female in #USA be VP of #USA🇺🇸
Respect.,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:40,thelustlistt,False,False,🧋 — celebrating today with this glorious new emoji and the US election results 👌🏼
—
Bubble tea: @machimachi_canada
Ring: @analuisany
Shoes: @dior
Nails: @tina.s_artist from @majestyspleasure @ Toronto, Ontario https://t.co/kDgDNnJmI7,
2020-11-07 16:58:40,vypointjch,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,DadWearsGlasses,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,Threedeemom90,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,Victor15614171,False,False,https://t.co/oauiirBV6X,
2020-11-07 16:58:40,kendallmassey28,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,AFrechoso,False,False,@realDonaldTrump #TrumpOneTermPresident #Election2020 

https://t.co/UfqMz6TJP5,
2020-11-07 16:58:41,JPMisawesome15,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,rubenshon,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,melc97,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,TheMap21,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,broganringgold,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,ItsTeaTimeJ,True,False,RT @DineshDSouza: The media won’t even report on election anomalies and irregularities. What this tells us is that we don’t have a real med…,
2020-11-07 16:58:41,ManuelLopesRoc1,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,champagneracks,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,Namaste_7,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:40,vminitboys,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,virgidossantos,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,TEulgem,False,True,Congratulation Mrs. Vice President! Great Victory!,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:41,tachilles,True,False,RT @HKrassenstein: BREAKING:  Van Jones just completely breaks down talking about Joe Biden winning the election.  Every American must watc…,
2020-11-07 16:58:41,colleenkelly739,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,KevinMichael57,False,True,Yes we can.,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:41,SoxOnTheBrain,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,BrieforNevada,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,taylorkwinship,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,AOShomoye,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,Mylenaaaxx,True,False,RT @GlamourMagUK: Historic moment 👏 Joe Biden has won the US presidential election, making #KamalaHarris the first woman, first black perso…,
2020-11-07 16:58:41,PathakShubham19,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,HormanMichael,False,True,I am sure you will do more than any othe Vice President. I believe you will fight for America and the citizens. In the future you will have my vote for President . Congratulations!!!!!,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:41,leo_fiasco,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,jakemurray8,False,False,This election shows that we aren’t as divided as the media has been trying to make us believe. 

Let’s remember that who you vote for  doesn’t need to dictate your entire lifestyle. 

We are Americans before we are Democrats or Republicans! 🇺🇸,
2020-11-07 16:58:41,CountOnCampo,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,andrade_becerra,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,bigbadchang,False,True,I started watching this and began crying. I’ve not been honest with myself about how hard this election has been for me on top of everything else. May this truly be the beginning of a change for America.,America, I’m honored that you have chosen me to lead our great country.

The work ahead of us will be hard, but I promise you this: I will be a President for all Americans — whether you voted for me or not.

I will keep the faith that you have placed in me. https://t.co/moA9qhmjn8
2020-11-07 16:58:41,DaveWasinger,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,RyanMilley,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,tster828,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,hannacharlottaa,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,___tash__,True,False,RT @SkyNews: Sky News projects Joe Biden has won the election and is set to become the 46th US President.

Follow live updates #USElection:…,
2020-11-07 16:58:41,BiancaChene2,False,True,THANK YOU MADAME VICE PRESIDENT!!,This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for it. We have a lot of work ahead of us. Let’s get started.
https://t.co/Bb9JZpggLN
2020-11-07 16:58:41,aricanameras,False,False,https://t.co/MU2s69i3Js,
2020-11-07 16:58:41,maursss,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,nataliefindell,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
2020-11-07 16:58:41,whatcan1choose,True,False,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,
